ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
AVGO,2025-08-05,2025-08-11,-0.0057568070285012,0,0.67218906,1,-0.010181975,0,-1,short,-101.81974619626999,-0.0057568070285012,57.568070285012,-8025.904775006171,1,1
BAC,2025-08-05,2025-08-11,0.0262507733411634,1,0.7413196,1,0.022778893,1,1,long,227.78892889618874,0.0262507733411634,262.50773341163404,-7763.397041594537,1,1
BRK.B,2025-08-05,2025-08-11,0.0177957442530152,1,0.6020414,1,0.0069844406,1,1,long,69.84440609812737,0.0177957442530152,177.957442530152,-7585.439599064385,1,1
CAT,2025-08-05,2025-08-11,-0.0018416334327027,0,0.7213973,1,-0.023390593,0,-1,short,-233.90593007206917,-0.0018416334327027,18.416334327027,-7567.023264737359,1,1
COST,2025-08-05,2025-08-11,-0.0213742983027998,1,0.699967,1,0.0145822,1,1,long,145.82199975848198,-0.0213742983027998,-213.74298302799798,-7780.766247765357,1,0
CSCO,2025-08-05,2025-08-11,-0.0645163261503971,1,0.7167314,1,0.0029502157,1,1,long,29.502157121896744,-0.0645163261503971,-645.163261503971,-8425.929509269328,1,0
CVX,2025-08-05,2025-08-11,0.0003091131762522,0,0.6277125,1,0.004833782,1,1,long,48.337820917367935,0.0003091131762522,3.0911317625219996,-8422.838377506807,1,1
GE,2025-08-05,2025-08-11,-0.0364048840618007,1,0.65594614,1,-0.01977701,0,-1,short,-197.77009263634682,-0.0364048840618007,364.04884061800703,-8058.7895368888,1,1
GOOG,2025-08-05,2025-08-11,0.0013150540966466,0,0.64136595,1,0.013823142,1,1,long,138.23142275214195,0.0013150540966466,13.150540966466,-8045.638995922334,1,1
GS,2025-08-05,2025-08-11,0.0044175531917736,0,0.67787313,1,0.012888303,1,1,long,128.8830302655697,0.0044175531917736,44.175531917736,-8001.463464004598,1,1
HD,2025-08-05,2025-08-11,0.0066244979193141,0,0.63247097,1,0.011789316,1,1,long,117.89316311478615,0.0066244979193141,66.24497919314099,-7935.218484811457,1,1
INTC,2025-08-05,2025-08-11,0.1338853743302208,1,0.79052764,1,0.018345127,1,1,long,183.45126882195473,0.1338853743302208,1338.853743302208,-6596.364741509249,1,1
JNJ,2025-08-05,2025-08-11,0.0021025447214797,0,0.66548854,1,-0.00405843,0,-1,short,-40.584299713373184,0.0021025447214797,-21.025447214796998,-6617.390188724046,1,0
KO,2025-08-05,2025-08-11,-0.0347748925756663,1,0.6341608,1,0.005186809,1,1,long,51.86809226870537,-0.0347748925756663,-347.748925756663,-6965.139114480709,1,0
LLY,2025-08-05,2025-08-11,0.0894469367969774,1,0.7474346,1,-0.0042837057,0,-1,short,-42.83705726265907,0.0894469367969774,-894.469367969774,-7859.608482450483,1,0
LRCX,2025-08-05,2025-08-11,-0.04246556449927,1,0.75866956,1,0.0059288573,1,1,long,59.288572520017624,-0.04246556449927,-424.6556449927,-8284.264127443183,1,0
MA,2025-08-05,2025-08-11,0.0065156095755276,0,0.6181964,1,0.007334361,1,1,long,73.34360852837563,0.0065156095755276,65.156095755276,-8219.108031687907,1,1
META,2025-08-05,2025-08-11,-0.0099188277872923,0,0.7096385,1,0.008440716,1,1,long,84.40716192126274,-0.0099188277872923,-99.18827787292301,-8318.29630956083,1,0
MRK,2025-08-05,2025-08-11,0.0404780433058891,1,0.7135457,1,0.008517912,1,1,long,85.17911657691002,0.0404780433058891,404.780433058891,-7913.51587650194,1,1
MS,2025-08-05,2025-08-11,-0.0056221472682917,0,0.6467502,1,0.015958114,1,1,long,159.58113595843315,-0.0056221472682917,-56.221472682916996,-7969.737349184857,1,0
MSFT,2025-08-05,2025-08-11,-0.0208278457451717,1,0.65492815,1,0.021878129,1,1,long,218.78128871321678,-0.0208278457451717,-208.278457451717,-8178.015806636574,1,0
NFLX,2025-08-05,2025-08-11,0.010103929115703,1,0.7337767,1,0.026542792,1,1,long,265.42792096734047,0.010103929115703,101.03929115703001,-8076.976515479544,1,1
ORCL,2025-08-05,2025-08-11,-0.0261641585460274,1,0.64522135,1,0.004043214,1,1,long,40.43214023113251,-0.0261641585460274,-261.64158546027403,-8338.618100939819,1,0
PG,2025-08-05,2025-08-11,-0.0071024345528818,0,0.66522706,1,0.00037031434,1,1,long,3.703143447637558,-0.0071024345528818,-71.024345528818,-8409.642446468637,1,0
PM,2025-08-05,2025-08-11,-0.0337186156336458,1,0.7526487,1,-0.0077130627,0,-1,short,-77.13062688708305,-0.0337186156336458,337.18615633645805,-8072.456290132179,1,1
UNH,2025-08-05,2025-08-11,0.2104945630179644,1,0.7728691,1,-0.005815165,0,-1,short,-58.15165117383003,0.2104945630179644,-2104.945630179644,-10177.401920311822,1,0
XOM,2025-08-05,2025-08-11,0.0059160187033089,0,0.66822374,1,0.0064768996,1,1,long,64.76899608969688,0.0059160187033089,59.160187033089,-10118.241733278734,1,1
ABBV,2025-08-12,2025-08-18,0.0062683094880375,0,0.7122893,1,0.005229665,1,1,long,52.29664966464043,0.0062683094880375,62.683094880375,-10055.55863839836,1,1
AMD,2025-08-12,2025-08-18,-0.0710316707346561,1,0.8146605,1,0.0016140025,1,1,long,16.140025109052658,-0.0710316707346561,-710.3167073465611,-10765.87534574492,1,0
AVGO,2025-08-12,2025-08-18,-0.0361851176231916,1,0.6836242,1,-0.0051531736,0,-1,short,-51.53173580765724,-0.0361851176231916,361.851176231916,-10404.024169513004,1,1
BAC,2025-08-12,2025-08-18,0.0340786006694322,1,0.7556079,1,0.015393717,1,1,long,153.9371721446514,0.0340786006694322,340.786006694322,-10063.238162818683,1,1
BRK.B,2025-08-12,2025-08-18,0.0175319424117779,1,0.60715836,1,0.009672135,1,1,long,96.721351146698,0.0175319424117779,175.31942411777902,-9887.918738700904,1,1
CAT,2025-08-12,2025-08-18,0.0491685986122374,1,0.6845664,1,-0.0060345773,0,-1,short,-60.34577265381813,0.0491685986122374,-491.685986122374,-10379.604724823279,1,0
COST,2025-08-12,2025-08-18,-0.0370421307228028,1,0.6769214,1,0.010526901,1,1,long,105.26901111006737,-0.0370421307228028,-370.421307228028,-10750.026032051306,1,0
CSCO,2025-08-12,2025-08-18,0.0043620960382404,0,0.65123373,1,-0.026821958,0,-1,short,-268.21957901120186,0.0043620960382404,-43.620960382404,-10793.64699243371,1,0
CVX,2025-08-12,2025-08-18,0.0314050261779896,1,0.6572299,1,0.0012494903,1,1,long,12.494903057813644,0.0314050261779896,314.050261779896,-10479.596730653815,1,1
GE,2025-08-12,2025-08-18,-0.0053301171595704,0,0.6593542,1,-0.020307468,0,-1,short,-203.07468250393867,-0.0053301171595704,53.301171595704,-10426.295559058111,1,1
GOOG,2025-08-12,2025-08-18,0.0253629757157749,1,0.5967226,1,0.018826677,1,1,long,188.26676532626152,0.0253629757157749,253.629757157749,-10172.665801900363,1,1
