ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
GOOG,2025-05-13,2025-05-19,0.0434500615364473,1,0.5880384957062157,1,0.0005045319186626801,1,1,long,5.045319186626801,0.0434500615364473,434.500615364473,-1828.0066879827145,1,1
GS,2025-05-13,2025-05-19,0.0126546752715975,1,0.6207307122364946,1,-0.004687583612444453,0,-1,short,-46.87583612444453,0.0126546752715975,-126.546752715975,-1954.5534406986894,1,0
HD,2025-05-13,2025-05-19,-0.0166173972413852,1,0.632249357666932,1,-0.002509414556546785,0,-1,short,-25.09414556546785,-0.0166173972413852,166.173972413852,-1788.3794682848375,1,1
INTC,2025-05-13,2025-05-19,-0.0317685296826592,1,0.7698035233565216,1,-0.002460420111727481,0,-1,short,-24.604201117274812,-0.0317685296826592,317.685296826592,-1470.6941714582454,1,1
JNJ,2025-05-13,2025-05-19,0.020652322345036,1,0.5875968825200346,1,0.0010086533120732312,1,1,long,10.086533120732312,0.020652322345036,206.52322345036,-1264.1709480078853,1,1
KO,2025-05-13,2025-05-19,0.004967426654533,0,0.5891282817827174,1,0.0005000085244621625,1,1,long,5.0000852446216255,0.004967426654533,49.674266545330006,-1214.4966814625552,1,1
LLY,2025-05-13,2025-05-19,-0.0325307679727518,1,0.6925247926949134,1,0.006488553270776773,1,1,long,64.88553270776772,-0.0325307679727518,-325.307679727518,-1539.8043611900732,1,0
LRCX,2025-05-13,2025-05-19,0.0084844143165535,0,0.7256020790846334,1,-0.007605905743611906,0,-1,short,-76.05905743611906,0.0084844143165535,-84.844143165535,-1624.648504355608,1,0
MA,2025-05-13,2025-05-19,-0.0131718382555575,1,0.6070416977908285,1,-0.002572003745050358,0,-1,short,-25.72003745050358,-0.0131718382555575,131.718382555575,-1492.930121800033,1,1
META,2025-05-13,2025-05-19,0.0100039909185615,1,0.6023281638871597,1,-0.002991983067067189,0,-1,short,-29.919830670671892,0.0100039909185615,-100.039909185615,-1592.970030985648,1,0
MRK,2025-05-13,2025-05-19,0.0117141046886838,1,0.6285100547072948,1,0.0022121071404126664,1,1,long,22.121071404126663,0.0117141046886838,117.141046886838,-1475.82898409881,1,1
MS,2025-05-13,2025-05-19,-0.0054050938812715,0,0.6518882091699558,1,-0.0018027610023095546,0,-1,short,-18.027610023095548,-0.0054050938812715,54.050938812714996,-1421.778045286095,1,1
MSFT,2025-05-13,2025-05-19,0.0110190403661439,1,0.6117172754237369,1,-0.002891798287549989,0,-1,short,-28.91798287549989,0.0110190403661439,-110.190403661439,-1531.968448947534,1,0
NFLX,2025-05-13,2025-05-19,0.0237776144421674,1,0.5754131085732709,1,0.0002375159411119752,1,1,long,2.375159411119752,0.0237776144421674,237.776144421674,-1294.19230452586,1,1
ORCL,2025-05-13,2025-05-19,0.0212723896502736,1,0.6480520917252979,1,-0.004820727207645696,0,-1,short,-48.20727207645696,0.0212723896502736,-212.723896502736,-1506.9162010285959,1,0
PG,2025-05-13,2025-05-19,0.0251991758726063,1,0.6255244265499007,1,0.002079713461248491,1,1,long,20.79713461248491,0.0251991758726063,251.991758726063,-1254.924442302533,1,1
PM,2025-05-13,2025-05-19,0.0420472736030191,1,0.5941841033275234,1,0.002713539101196266,1,1,long,27.135391011962657,0.0420472736030191,420.472736030191,-834.4517062723419,1,1
UNH,2025-05-13,2025-05-19,-0.0590778656541642,1,0.7553701769565703,1,0.0036072663425675113,1,1,long,36.07266342567511,-0.0590778656541642,-590.778656541642,-1425.230362813984,1,0
XOM,2025-05-13,2025-05-19,-0.0206546693348611,1,0.6044115741257332,1,-0.0038881980856541928,0,-1,short,-38.88198085654193,-0.0206546693348611,206.546693348611,-1218.683669465373,1,1
ABBV,2025-05-20,2025-05-23,-0.0025868943329148,0,0.6481256625685502,1,-0.0022867425643379514,0,-1,short,-22.867425643379512,-0.0025868943329148,25.868943329148,-1192.814726136225,1,1
AMD,2025-05-20,2025-05-23,0.0162217675559919,1,0.7256580001689982,1,-0.0018384014561427175,0,-1,short,-18.384014561427175,0.0162217675559919,-162.217675559919,-1355.032401696144,1,0
