Date,Adj Close,Close,High,Low,Open,Volume,ticker,return_1d,return_5d,vol_ma_5,price_ma_5,price_ma_20,volatility_20,sp_return_1d,sp_return_5d,alpha_1d,alpha_5d,future_stock_return_5d,future_sp_return_5d,future_alpha_5d,label_abs_alpha_gt_1pct
2023-04-17,162.87045288085938,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,AAPL,0.0001206829832309797,0.01974900168737248,51425120.0,161.0468963623047,159.5288848876953,0.012557852466897121,0.00330615690296554,0.010272288242932026,-0.0031854739197345605,0.009476713444440454,0.000605309522930586,-0.0034398181207195844,0.00404512764365017,0
2023-04-18,164.0927734375,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,AAPL,0.007504863743055701,0.0352612190127537,51880880.0,162.16470336914062,159.97590866088868,0.012273099615122386,0.0008552202959737354,0.011178108328721681,0.006649643447081965,0.024083110684032016,-0.01621910540316962,-0.020034377014737315,0.0038152716115676943,0
2023-04-19,165.2362060546875,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,AAPL,0.006968208247287722,0.047033206735715316,51398300.0,163.64920043945312,160.38744583129883,0.012129191903156668,-8.42619976980652e-05,0.015291015067634417,0.007052470244985787,0.0317421916680809,-0.02308669747306291,-0.023716344808465295,0.0006296473354023835,0
2023-04-20,164.2701873779297,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,AAPL,-0.005846289380658454,0.006583608830804222,48200460.0,163.86408386230468,160.82214736938477,0.011984390680841655,-0.00595254815297297,-0.003962687684177735,0.00010625877231451586,0.010546296514981957,0.010561035504626615,0.0013463296054179175,0.009214705899208697,0
2023-04-21,162.66348266601562,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,AAPL,-0.009780866130124855,-0.0011502362594272286,49990620.0,163.82662048339844,161.1222999572754,0.012259099446400483,0.0009031888869577287,-0.0009957649895496745,-0.010684055017082583,-0.0001544712698775541,0.028238943055523436,0.008699597623232913,0.019539345432290522,1
2023-04-24,162.9690399169922,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,AAPL,0.0018784624918177784,0.000605309522930586,50077300.0,163.846337890625,161.37267379760743,0.012167705375645908,0.0008515791660903549,-0.0034398181207195844,0.0010268833257274235,0.00404512764365017,0.025766691487976168,0.0074522068517342,0.018314484636241968,1
2023-04-25,161.43133544921875,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,AAPL,-0.009435561923643032,-0.01621910540316962,49835520.0,163.31405029296874,161.64325485229492,0.01201136277438646,-0.015810858882773227,-0.020034377014737315,0.0063752969591301945,0.0038152716115676943,0.029126247546685358,0.011776658658222194,0.017349588888463163,1
2023-04-26,161.42144775390625,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,AAPL,-6.125016115976489e-05,-0.02308669747306291,49391240.0,162.5510986328125,161.94439239501952,0.011944321006035237,-0.003841187197329843,-0.023716344808465295,0.003779937036170078,0.0006296473354023835,0.02253302701335369,0.008570043281496353,0.013962983731857337,1
2023-04-27,166.0050506591797,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,AAPL,0.02839525335109938,0.010561035504626615,51880420.0,162.8980712890625,162.32093658447266,0.012747911958865378,0.01956614972249704,0.0013463296054179175,0.008829103628602342,0.009214705899208697,-0.015557332833791682,-0.017925961575814053,0.0023686287420223717,0
2023-04-28,167.25692749023438,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55275900,AAPL,0.00754119724721436,0.028238943055523436,51268140.0,163.81676025390624,162.68170928955078,0.012685951923084995,0.008253202753460531,0.008699597623232913,-0.0007120055062461716,0.019539345432290522,0.022925552053351117,-0.007969814131357,0.030895366184708117,1
2023-05-01,167.168212890625,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,AAPL,-0.0005304091193146787,0.025766691487976168,53372800.0,164.6565948486328,162.91286087036133,0.01229901256181497,-0.0003861064902076494,0.0074522068517342,-0.0001443026291070293,0.018314484636241968,0.023055467117263806,-0.007137938362646312,0.030193405479910118,1
2023-05-02,166.1332244873047,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,AAPL,-0.006191299083860402,0.029126247546685358,53315120.0,165.59697265625,163.02967071533203,0.012321098076490879,-0.011586262936400304,0.011776658658222194,0.005394963852539902,0.017349588888463163,0.019164549523605023,-9.956263556520906e-05,0.019264112159170232,1
2023-05-03,165.0587615966797,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,AAPL,-0.006467477495491036,0.02253302701335369,57242560.0,166.32443542480468,163.1193702697754,0.012397258942199181,-0.006998305064656485,0.008570043281496353,0.0005308275691654485,0.013962983731857337,0.0364885256391827,0.0114624791832183,0.0250260464559644,1
2023-05-04,163.42245483398438,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,AAPL,-0.009913480186490298,-0.015557332833791682,60509180.0,165.80791625976562,163.21942062377929,0.012331291280695796,-0.007218732334382416,-0.017925961575814053,-0.0026947478521078816,0.0023686287420223717,0.04801273644371906,0.017088497295151273,0.03092423914856779,1
2023-05-05,171.0913848876953,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113453200,AAPL,0.04692702763216694,0.022925552053351117,72144640.0,166.5748077392578,163.6585594177246,0.016089053888614667,0.018474751389515376,-0.007969814131357,0.028452276242651564,0.030895366184708117,-0.004386208606443898,-0.0029422597461469246,-0.001443948860296973,0
2023-05-08,171.02235412597656,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,AAPL,-0.00040347304315802024,0.023055467117263806,72842620.0,167.34563598632812,164.22386627197267,0.015500974715172063,0.0004521286642489297,-0.007137938362646312,-0.00085560170740695,0.030193405479910118,-0.006870107844124784,-0.0004447265857765448,-0.0064253812583482395,0
2023-05-09,169.3170928955078,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,AAPL,-0.00997098443173483,0.019164549523605023,72222860.0,167.98240966796874,164.76453399658203,0.015599707642821233,-0.004579421277258522,-9.956263556520906e-05,-0.005391563154476309,0.019264112159170232,0.0031321067755070153,-0.0022504581522654332,0.0053825649277724485,0
2023-05-10,171.08151245117188,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,AAPL,0.010420799964673044,0.0364885256391827,69940560.0,169.18695983886718,165.42792358398438,0.015562069458459837,0.004483965263404999,0.0114624791832183,0.005936834701268046,0.0250260464559644,-0.0036363723932165692,0.005106747352189078,-0.008743119745405648,0
2023-05-11,171.26881408691406,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,AAPL,0.0010948093283640326,0.04801273644371906,63596420.0,170.75623168945313,165.8315757751465,0.013878202431431171,-0.0016966239932159066,0.017088497295151273,0.002791433321579939,0.03092423914856779,0.008875675065993072,0.01632434975548236,-0.0074486746894892875,0
2023-05-12,170.3409423828125,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45533100,AAPL,-0.005417633730042004,-0.004386208606443898,50012400.0,170.60614318847655,166.20608291625976,0.01395554257848931,-0.0015833068345566526,-0.0029422597461469246,-0.0038343268954853515,-0.001443948860296973,0.01500851348649479,0.016464254102122267,-0.0014557406156274766,0
2023-05-15,169.847412109375,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,AAPL,-0.0028973085773376095,-0.006870107844124784,46273180.0,170.37115478515625,166.55493087768554,0.013997076117060463,0.0029581644391338813,-0.0004447265857765448,-0.005855473016471491,-0.0064253812583482395,0.01237871840389837,0.013623376701564549,-0.001244658297666179,0
2023-05-16,169.847412109375,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,AAPL,0.0,0.0031321067755070153,45629860.0,170.4772186279297,166.8426628112793,0.013947623415297507,-0.006377683373153031,-0.0022504581522654332,0.006377683373153031,0.0053825649277724485,-0.002963942532287822,0.008681519411434468,-0.01164546194372229,1
2023-05-17,170.4593963623047,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,AAPL,0.003603141462853676,-0.0036363723932165692,46475280.0,170.35279541015626,167.10382232666015,0.013902416986415943,0.011890829058788244,0.005106747352189078,-0.008287687595934567,-0.008743119745405648,-0.004922109272329722,-0.010466985419202435,0.005544876146872713,0
2023-05-18,172.7889404296875,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,AAPL,0.013666269604941439,0.008875675065993072,49671680.0,170.65682067871094,167.52975997924804,0.014032920189842625,0.009445048649426635,0.01632434975548236,0.004221220955514804,-0.0074486746894892875,-0.011768299532245785,-0.011140892011101688,-0.0006274075211440966,0
2023-05-19,172.8975067138672,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55809500,AAPL,0.0006283173211762971,0.01500851348649479,51726960.0,171.1681335449219,168.0414611816406,0.013738616987223942,-0.0014458676054706077,0.016464254102122267,0.002074184926646905,-0.0014557406156274766,0.0015410804914053333,0.0032133299554173433,-0.00167224946401201,0
2023-05-22,171.9499053955078,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,AAPL,-0.005480711297517926,0.01237871840389837,52987800.0,171.58863220214843,168.4905044555664,0.013872176844226685,0.0001550346964389604,0.013623376701564549,-0.005635745993956887,-0.001244658297666179,0.017795600266183653,0.0030744752289231236,0.01472112503726053,1
2023-05-23,169.343994140625,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,AAPL,-0.015155060707296553,-0.002963942532287822,54715200.0,171.48794860839843,168.88613739013672,0.014192411375014457,-0.011222026747550129,0.008681519411434468,-0.003933033959746424,-0.01164546194372229,0.033166404280073225,0.0082618112193098,0.024904593060763425,1
2023-05-24,169.62037658691406,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500,AAPL,0.0016320770493907233,-0.004922109272329722,52153580.0,171.3201446533203,169.29608383178712,0.014181441053465062,-0.007318600335353365,-0.010466985419202435,0.008950677384744088,0.005544876146872713,0.04800984433496902,0.02570440099041149,0.02230544334455753,1
2023-05-25,170.75550842285156,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300,AAPL,0.006692190282668431,-0.011768299532245785,50265900.0,170.91345825195313,169.5336067199707,0.01287148142265627,0.008757581265902425,-0.011140892011101688,-0.0020653909832339945,-0.0006274075211440966,0.046014376487907294,0.03157829363850406,0.014436082849403231,1
2023-05-26,173.16395568847656,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000,AAPL,0.014104653418622437,0.0015410804914053333,50071000.0,170.966748046875,169.8289581298828,0.013115275617371256,0.01304908677799732,0.0032133299554173433,0.0010555666406251163,-0.00167224946401201,0.023656310412863535,0.01625030390947768,0.0074060065033858535,0
2023-05-30,175.00985717773438,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400,AAPL,0.010659848245662573,0.017795600266183653,52549700.0,171.5787384033203,170.22104034423828,0.01324788276552281,1.660326849850513e-05,0.0030744752289231236,0.010643244977164068,0.01472112503726053,0.010772621450068298,0.018625539234439437,-0.007852917784371138,0
2023-05-31,174.9605255126953,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300,AAPL,-0.00028187935145251863,0.033166404280073225,62325300.0,172.70204467773436,170.66240539550782,0.01311193567781515,-0.006108624209833935,0.0082618112193098,0.005826744858381416,0.024904593060763425,0.0032156214087424306,0.020979307715204065,-0.017763686306461635,1
2023-06-01,177.76382446289062,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800,AAPL,0.01602246530742102,0.04800984433496902,67076960.0,174.3307342529297,171.29765853881835,0.013250514894888658,0.009854453563032717,0.02570440099041149,0.006168011744388302,0.02230544334455753,0.0026652520658922985,0.01727311311309454,-0.014607861047202242,1
2023-06-02,178.6127166748047,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61996900,AAPL,0.004775393500218383,0.046014376487907294,68264680.0,175.9021759033203,172.0571716308594,0.01285168780779868,0.014534424705965554,0.03157829363850406,-0.00975903120574717,0.014436082849403231,5.527286470541348e-05,0.003850612077542559,-0.0037953392128371455,0
2023-06-05,177.2603759765625,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500,AAPL,-0.007571357311049409,0.023656310412863535,81686980.0,176.7214599609375,172.36562118530273,0.00839389373889546,-0.0020035816359177394,0.01625030390947768,-0.00556777567513167,0.0074060065033858535,0.023443617146552187,0.015241772787939478,0.008201844358612709,0
2023-06-06,176.89517211914062,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400,AAPL,-0.0020602678709773503,0.010772621450068298,83463780.0,177.09852294921876,172.65926208496094,0.008424965580229928,0.0023538963079141606,0.018625539234439437,-0.004414164178891511,-0.007852917784371138,0.022878112157662,0.01987923620748111,0.0029988759501808904,0
2023-06-07,175.52313232421875,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600,AAPL,-0.007756230871003078,0.0032156214087424306,75927640.0,177.21104431152344,172.96956405639648,0.008276412552901426,-0.0038120096998572883,0.020979307715204065,-0.00394422117114579,-0.017763686306461635,0.0344731030391503,0.02462081577540931,0.009852287263740989,0
