ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
UNH,2025-11-18,2025-11-24,-0.0013232176047561,0,0.86422914,1,-0.015214608050882816,0,-1,short,-152.14608050882816,-0.0013232176047561,13.232176047561,-8312.365920799553,1,1
XOM,2025-11-18,2025-11-24,-0.023618174675088,1,0.8789605,1,-0.035760827362537384,0,-1,short,-357.60827362537384,-0.023618174675088,236.18174675088002,-8076.184174048673,1,1
ABBV,2025-11-25,2025-12-01,-0.0138132061872,1,0.8772389,1,-0.022685252130031586,0,-1,short,-226.85252130031586,-0.0138132061872,138.132061872,-7938.052112176673,1,1
AMD,2025-11-25,2025-12-01,0.0011699940957181,0,0.8598141,1,-0.0022246986627578735,0,-1,short,-22.246986627578735,0.0011699940957181,-11.699940957181001,-7949.752053133854,1,0
AVGO,2025-11-25,2025-12-01,0.0339308250406049,1,0.84704566,1,0.021243270486593246,1,1,long,212.43270486593246,0.0339308250406049,339.308250406049,-7610.443802727805,1,1
BAC,2025-11-25,2025-12-01,0.0126847255545214,1,0.7952808,1,-0.018859362229704857,0,-1,short,-188.59362229704857,0.0126847255545214,-126.847255545214,-7737.291058273018,1,0
BRK.B,2025-11-25,2025-12-01,-0.0272324187817231,1,0.80834013,1,-0.02048814296722412,0,-1,short,-204.8814296722412,-0.0272324187817231,272.324187817231,-7464.966870455787,1,1
CAT,2025-11-25,2025-12-01,0.0450920410420483,1,0.700064,1,-0.02581895887851715,0,-1,short,-258.1895887851715,0.0450920410420483,-450.920410420483,-7915.88728087627,1,0
COST,2025-11-25,2025-12-01,-0.0317724755569325,1,0.8383019,1,-0.009263778105378151,0,-1,short,-92.63778105378151,-0.0317724755569325,317.724755569325,-7598.162525306945,1,1
CSCO,2025-11-25,2025-12-01,0.0321127235887728,1,0.7675666,1,-0.019222702831029892,0,-1,short,-192.22702831029892,0.0321127235887728,-321.127235887728,-7919.289761194673,1,0
