Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker
2026-02-13,0.0004990891480125,-0.0138669540442406,0.23647658546235983,1,10000.0,4.990891480125001,2364.7658546235984,long,1,^GSPC
2026-02-17,0.0010313220779065,-0.0174591177437443,0.23775179106376165,1,10000.0,10.313220779064999,2377.5179106376168,long,1,^GSPC
2026-02-18,0.0055660701474107,-0.0087153061650113,0.24464120435790582,1,10000.0,55.660701474107,2446.4120435790583,long,1,^GSPC
2026-02-19,-0.0028221256867719,-0.0114644413448357,0.24112867044427277,1,10000.0,-28.221256867719003,2411.2867044427276,long,1,^GSPC
2026-02-20,0.0069397247635067,0.0112326501490835,0.24974176181325314,1,10000.0,69.397247635067,2497.4176181325315,long,1,^GSPC
2026-02-23,-0.0103856522472848,0.0002311349985528,0.23676237847615167,1,10000.0,-103.85652247284801,2367.6237847615166,long,1,^GSPC
2026-02-24,0.0076516140863223,0.0068461349926132,0.24622560691273332,1,10000.0,76.516140863223,2462.2560691273334,long,1,^GSPC
2026-02-25,0.0081363556573399,0.0094196924229275,0.2563653416798597,1,10000.0,81.363556573399,2563.653416798597,long,1,^GSPC
2026-02-26,-0.0053655805693283,0.0068450129084929,0.24962421221456466,1,10000.0,-53.655805693283,2496.2421221456466,long,1,^GSPC
2026-02-27,-0.0043393528110311,-0.0044330037660391,0.24420165187655885,1,10000.0,-43.393528110311,2442.0165187655884,long,1,^GSPC
2026-03-02,0.0003983547353176,0.0064158703063872,0.2446972854962739,1,10000.0,3.983547353176,2446.972854962739,long,1,^GSPC
2026-03-03,-0.0094440310956254,-0.0106588094576497,0.23294232562740658,1,10000.0,-94.44031095625401,2329.423256274066,long,1,^GSPC
2026-03-04,0.0077560492642863,-0.0110320256179075,0.24250508704499651,1,10000.0,77.56049264286301,2425.0508704499653,long,1,^GSPC
2026-03-05,-0.005646704863891,-0.0113115483437572,0.2354890275265702,1,10000.0,-56.46704863891,2354.890275265702,long,1,^GSPC
2026-03-06,-0.0132767958125692,-0.0201864061659521,0.21908569197943017,1,10000.0,-132.767958125692,2190.8569197943016,long,1,^GSPC
2026-03-09,0.0083041615131052,-0.0124432737283232,0.229209176463943,1,10000.0,83.041615131052,2292.09176463943,long,1,^GSPC
2026-03-10,-0.0021351198877325,-0.0051564927167861,0.22658466750509154,1,10000.0,-21.351198877325,2265.8466750509156,long,1,^GSPC
2026-03-11,-0.0008376012017449,-0.0136400313432564,0.22555727871354736,1,10000.0,-8.376012017449,2255.5727871354734,long,1,^GSPC
2026-03-12,-0.0152276765067085,-0.0231439842496697,0.20689488893285546,1,10000.0,-152.276765067085,2068.9488893285547,long,1,^GSPC
2026-03-13,-0.0060591154705643,-0.0159984803921249,0.19958217343997742,1,10000.0,-60.591154705643,1995.8217343997742,long,1,^GSPC
2026-03-16,0.0101308831622519,-0.014215787284954,0.21173500028261816,1,10000.0,101.308831622519,2117.3500028261815,long,1,^GSPC
2026-03-17,0.0024942548757938,-0.0096424581222799,0.21475737621524305,1,10000.0,24.942548757938,2147.5737621524304,long,1,^GSPC
2026-03-18,-0.0136075678800734,-0.0222998928141987,0.19822748276057411,1,10000.0,-136.075678800734,1982.2748276057412,long,1,^GSPC
2026-03-19,-0.0027487977418789,-0.0099106320532411,0.19493379776170472,1,10000.0,-27.487977418789,1949.3379776170473,long,1,^GSPC
2026-03-20,-0.0151381823567792,-0.0189545175949598,0.17684467202690923,1,10000.0,-151.381823567792,1768.4467202690923,long,1,^GSPC
2026-03-23,0.0114532004639904,-0.017670274694559,0.19032330997061253,1,10000.0,114.532004639904,1903.2330997061254,long,1,^GSPC
2026-03-24,-0.0037425745042546,-0.02378165424799,0.1858684362988965,1,10000.0,-37.425745042546,1858.684362988965,long,1,^GSPC
2026-03-25,0.0054191243815093,-0.004951211677769,0.19229480485530615,1,10000.0,54.191243815092996,1922.9480485530614,long,1,^GSPC
2026-03-26,-0.0174061723924167,-0.019576215741918,0.1715415159394118,1,10000.0,-174.061723924167,1715.415159394118,long,1,^GSPC
2026-03-27,-0.0167218435210743,-0.021152740533382,0.15195118203143076,1,10000.0,-167.218435210743,1519.5118203143077,long,1,^GSPC
2026-03-30,-0.0039457488286226,-0.0360552780969837,0.1474058720042999,1,10000.0,-39.457488286226,1474.0587200429989,long,1,^GSPC
2026-03-31,0.0291311404710259,-0.0042477921713481,0.1808311136389371,1,10000.0,291.311404710259,1808.311136389371,long,1,^GSPC
2026-04-01,0.0071685166848673,-0.002515219947303,0.18929592117906835,1,10000.0,71.68516684867299,1892.9592117906834,long,1,^GSPC
2026-04-02,0.0011208758485563,0.016292600863732,0.19062897425390446,1,10000.0,11.208758485563001,1906.2897425390447,long,1,^GSPC
2026-04-06,0.0044267825126402,0.0381513109498632,0.1958996297761746,1,10000.0,44.267825126402,1958.9962977617458,long,1,^GSPC
2026-04-07,0.0007592481161695,0.0430551590490071,0.19680761431720994,1,10000.0,7.592481161695001,1968.0761431720994,long,1,^GSPC
2026-04-08,0.0250814146441498,0.0389506409265416,0.22682524234117563,1,10000.0,250.814146441498,2268.2524234117564,long,1,^GSPC
2026-04-09,0.0061700235292931,0.0379206394056848,0.2343947829527515,1,10000.0,61.700235292931,2343.9478295275153,long,1,^GSPC
2026-04-10,-0.0011385210916523,0.0355781902834797,0.23298939845693423,1,10000.0,-11.385210916523,2329.893984569342,long,1,^GSPC
2026-04-13,0.0101732749487482,0.0415029050970132,0.2455329386163283,1,10000.0,101.732749487482,2455.329386163283,long,1,^GSPC
2026-04-14,0.0117828663647927,0.0529753251143487,0.2602088867849921,1,10000.0,117.828663647927,2602.088867849921,long,1,^GSPC
2026-04-15,0.0079757833553877,0.0354042254824009,0.27026003984852354,1,10000.0,79.757833553877,2702.6003984852355,long,1,^GSPC
2026-04-16,0.0026099558353673,0.031740720262513,0.2735753624519601,1,10000.0,26.099558353672997,2735.753624519601,long,1,^GSPC
2026-04-17,0.0120404636691509,0.0453535139446763,0.2889098003334887,1,10000.0,120.404636691509,2889.098003334887,long,1,^GSPC
2026-04-20,-0.0023743726176704,0.0323688826932104,0.2858494481969298,1,10000.0,-23.743726176704,2858.4944819692982,long,1,^GSPC
2026-04-21,-0.0063482179596729,0.0138688982713388,0.2776865956364505,1,10000.0,-63.482179596729,2776.8659563645047,long,1,^GSPC
2026-04-22,0.0104600841689539,0.0163677235114061,0.2910513049683521,1,10000.0,104.600841689539,2910.513049683521,long,1,^GSPC
2026-04-23,-0.0041328682670813,0.0095323746869135,0.28571555999887455,1,10000.0,-41.328682670813,2857.1555999887455,long,1,^GSPC
2026-04-24,0.0079736897979756,0.0054756792968919,0.2959674570427362,1,10000.0,79.736897979756,2959.674570427362,long,1,^GSPC
2026-04-27,0.0012323767534654,0.0091108092238487,0.2975645772100435,1,10000.0,12.323767534654,2975.645772100435,long,1,^GSPC
2026-04-28,-0.0048941721875219,0.010587476736859,0.29121407274474853,1,10000.0,-48.941721875219,2912.1407274474855,long,1,^GSPC
2026-04-29,-0.0003991720531409,-0.0002731485532053,0.29069865617228663,1,10000.0,-3.991720531409,2906.986561722866,long,1,^GSPC
